877.4,390.6,2.07978327274
2566.4,996.8,5.07632477283
3371.0,1399.1,6.29704711437
5008.2,2217.7,9.32949099541
9389.4,4408.3,17.6938102007
31401.4,15414.3,62.2292304993
115321.6,57374.4,224.217341065
